transaction_id,customer_id,transaction_datetime,transaction_type,merchant_category,amount,is_fraud
TX1000326,SA012235,2023-10-12 22:55:21,Online Purchase,Restaurants,684.11,0
TX1000327,SA013045,2023-11-10 18:27:48,ATM Withdrawal,Electronics,68.24,0
TX1000328,SA014928,2023-11-30 02:53:18,Transfer,Insurance,225.56,0
TX1000329,SA010471,2023-09-28 08:26:05,ATM Withdrawal,Clothing Retail,422.89,0
TX1000330,SA013919,2023-11-21 02:13:11,Online Purchase,Clothing Retail,2153.1,0
TX1000331,SA012271,2023-10-08 15:06:05,Debit Order,Hardware & Construction,135.4,0
TX1000332,SA010122,2023-12-21 13:36:03,ATM Withdrawal,Financial Services,82.94,0
TX1000333,SA010691,2023-12-05 06:06:11,Withdrawal,Online Shopping,87.58,0
TX1000334,SA014759,2023-12-12 17:50:33,Online Purchase,Entertainment,167.8,0
TX1000335,SA013423,2023-12-13 20:24:54,Card Payment,Insurance,1135.38,0
TX1000336,SA010837,2023-12-23 23:24:05,Transfer,Telecommunication,371.71,0
TX1000337,SA012316,2023-11-13 13:45:07,Withdrawal,Electronics,2019.32,0
TX1000338,SA011116,2023-12-20 12:13:13,Card Payment,Fuel Stations,253.63,0
TX1000339,SA014761,2023-02-19 01:27:57,Debit Order,Accommodation,1003.12,0
TX1000340,SA011159,2023-07-31 04:35:14,Deposit,Grocery Stores,149.14,0
TX1000341,SA014723,2023-12-14 08:24:14,EFT Payment,Accommodation,552.28,0
TX1000342,SA010668,2023-05-06 17:26:37,Debit Order,Insurance,406.83,0
TX1000343,SA014765,2023-10-15 20:42:27,Withdrawal,Financial Services,164.24,0
TX1000344,SA014520,2023-08-20 21:37:40,Withdrawal,Entertainment,103.54,0
TX1000345,SA014671,2023-11-25 01:44:35,Transfer,Restaurants,277.07,0
TX1000346,SA011403,2023-10-28 00:12:47,Deposit,Gaming & Betting,138.81,0
TX1000347,SA011428,2023-12-20 21:29:13,ATM Withdrawal,Telecommunication,471.6,0
TX1000348,SA013127,2023-11-30 10:26:30,Debit Order,Hardware & Construction,435.23,0
TX1000349,SA012891,2023-12-15 08:11:02,Debit Order,Gaming & Betting,328.06,0
TX1000350,SA011259,2023-10-23 05:28:41,Debit Order,Grocery Stores,26.61,0
TX1000351,SA012482,2023-11-24 09:26:20,ATM Withdrawal,Government Services,72.17,0
TX1000352,SA010275,2023-12-25 03:44:26,Transfer,Home & Garden,2300.6,0
TX1000353,SA014514,2023-11-25 16:45:51,Debit Order,Gaming & Betting,830.04,0
TX1000354,SA012493,2023-12-04 19:42:04,ATM Withdrawal,Education,572.07,0
TX1000355,SA014287,2023-08-24 09:37:04,EFT Payment,Medical,452.72,0
TX1000356,SA010927,2023-11-03 12:33:53,ATM Withdrawal,Grocery Stores,265.38,0
TX1000357,SA012838,2023-11-22 05:22:53,Online Purchase,Travel,1326.28,0
TX1000358,SA012249,2023-07-24 19:36:47,Debit Order,Grocery Stores,1676.59,0
TX1000359,SA011765,2023-12-19 01:33:13,Transfer,Entertainment,656.28,0
TX1000360,SA012206,2023-04-24 22:37:47,Deposit,Grocery Stores,99.98,0
TX1000361,SA014906,2023-12-24 02:59:20,EFT Payment,Utilities,675.7,0
TX1000362,SA014579,2023-10-15 09:12:44,Transfer,Telecommunication,922.04,0
TX1000363,SA010035,2023-12-17 15:17:56,Online Purchase,Medical,793.03,0
TX1000364,SA012878,2023-12-10 06:17:50,Deposit,Clothing Retail,89.36,0
TX1000365,SA010452,2023-12-14 21:29:41,EFT Payment,Electronics,842.55,0
TX1000366,SA010387,2023-09-23 04:47:41,Debit Order,Transportation,370.19,0
TX1000367,SA013071,2023-11-20 18:29:40,Transfer,Gaming & Betting,1048.6,0
TX1000368,SA010485,2023-11-16 09:57:25,ATM Withdrawal,Government Services,848.04,0
TX1000369,SA012415,2023-11-08 13:52:18,Card Payment,Online Shopping,236.56,0
TX1000370,SA012922,2023-11-05 03:24:19,Online Purchase,Entertainment,179.32,0
TX1000371,SA011506,2023-08-29 15:41:59,Deposit,Restaurants,349.3,0
TX1000372,SA014196,2023-12-07 19:29:47,Transfer,Travel,1149.17,0
TX1000373,SA014972,2023-11-17 16:59:53,Debit Order,Accommodation,392.14,0
TX1000374,SA013735,2023-05-31 18:57:32,Deposit,Hardware & Construction,489.4,0
TX1000375,SA012926,2023-12-19 10:09:16,Debit Order,Travel,1405.31,0
TX1000376,SA010262,2023-10-03 07:18:27,ATM Withdrawal,Government Services,203.91,0
TX1000377,SA011692,2023-12-17 00:16:53,Deposit,Grocery Stores,790.0,0
TX1000378,SA010425,2023-10-04 19:23:13,ATM Withdrawal,Education,381.21,0
TX1000379,SA013574,2023-06-12 15:12:31,Transfer,Home & Garden,777.0,0
TX1000380,SA011495,2023-12-16 13:32:49,Online Purchase,Hardware & Construction,186.78,0
TX1000381,SA011121,2023-12-05 16:49:34,EFT Payment,Entertainment,681.18,0
TX1000382,SA010896,2023-12-27 09:08:23,Card Payment,Travel,421.86,0
TX1000383,SA013440,2023-08-23 00:58:10,ATM Withdrawal,Home & Garden,1046.83,0
TX1000384,SA010189,2023-11-23 22:35:32,Online Purchase,Transportation,860.9,0
TX1000385,SA014054,2023-12-20 17:31:12,Debit Order,Electronics,936.87,0
TX1000386,SA012215,2023-12-18 09:26:52,Card Payment,Entertainment,253.16,0
TX1000387,SA011427,2023-08-09 16:42:23,Card Payment,Education,81.21,0
TX1000388,SA013860,2023-12-07 09:50:49,ATM Withdrawal,Online Shopping,640.52,0
TX1000389,SA010393,2023-09-07 13:57:26,Debit Order,Online Shopping,512.42,0
TX1000390,SA014015,2023-09-15 07:21:45,ATM Withdrawal,Insurance,391.23,0
TX1000391,SA012917,2023-12-04 04:33:36,Deposit,Fuel Stations,212.09,0
TX1000392,SA010653,2023-12-12 15:45:25,ATM Withdrawal,Hardware & Construction,1195.44,0
TX1000393,SA014092,2023-10-13 22:54:07,Debit Order,Financial Services,256.12,0
TX1000394,SA011633,2023-11-05 00:40:47,Online Purchase,Education,1471.41,0
TX1000395,SA014696,2023-12-16 04:21:51,Online Purchase,Home & Garden,441.22,0
TX1000396,SA013758,2023-10-28 14:41:58,ATM Withdrawal,Hardware & Construction,472.67,0
TX1000397,SA010399,2023-12-29 01:50:51,Deposit,Utilities,1028.35,0
TX1000398,SA010777,2023-05-02 07:29:08,ATM Withdrawal,Insurance,416.36,0
TX1000399,SA010576,2023-09-14 04:20:20,Debit Order,Transportation,1278.73,0
TX1000400,SA011139,2023-09-11 11:58:08,Card Payment,Entertainment,82.76,0
TX1000401,SA010391,2023-10-14 05:52:44,Withdrawal,Clothing Retail,466.61,0
TX1000402,SA014931,2023-11-11 19:59:03,ATM Withdrawal,Medical,666.75,0
TX1000403,SA011723,2023-04-29 13:39:50,Online Purchase,Government Services,1298.94,0
TX1000404,SA014735,2023-11-07 09:16:53,Online Purchase,Government Services,60.09,0
TX1000405,SA012348,2023-01-01 19:10:42,Deposit,Education,912.86,0
TX1000406,SA010316,2023-12-19 06:06:35,Transfer,Transportation,1268.15,0
TX1000407,SA013091,2023-06-30 18:48:42,Transfer,Clothing Retail,365.78,0
TX1000408,SA014978,2023-10-11 23:06:44,ATM Withdrawal,Transportation,254.58,0
TX1000409,SA013792,2023-12-25 02:50:01,ATM Withdrawal,Hardware & Construction,204.13,0
TX1000410,SA012268,2023-08-06 14:38:15,Deposit,Online Shopping,2.32,0
TX1000411,SA014559,2023-11-24 06:37:08,Online Purchase,Gaming & Betting,253.89,0
TX1000412,SA010840,2023-10-22 22:30:33,Debit Order,Utilities,1261.96,0
TX1000413,SA014211,2023-11-22 13:57:36,Deposit,Telecommunication,213.05,0
TX1000414,SA010249,2023-09-01 20:01:19,Debit Order,Clothing Retail,300.94,0
TX1000415,SA011403,2023-12-08 18:54:58,Online Purchase,Home & Garden,301.14,0
TX1000416,SA014867,2023-12-17 03:58:56,ATM Withdrawal,Government Services,97.03,0
TX1000417,SA010761,2023-10-29 12:04:15,Online Purchase,Fuel Stations,271.44,0
TX1000418,SA010838,2023-05-23 16:43:54,Withdrawal,Clothing Retail,225.02,0
TX1000419,SA010189,2023-10-13 22:28:12,Debit Order,Education,500.2,0
TX1000420,SA011390,2023-12-29 15:32:16,Debit Order,Clothing Retail,544.63,0
TX1000421,SA011174,2023-12-13 14:46:45,Withdrawal,Grocery Stores,1623.0,0
TX1000422,SA013033,2023-12-16 21:44:13,Card Payment,Medical,267.75,0
TX1000423,SA014448,2023-12-22 14:43:29,EFT Payment,Clothing Retail,2884.04,0
TX1000424,SA012842,2023-10-29 12:30:37,Online Purchase,Accommodation,452.41,0
TX1000425,SA010179,2023-12-24 16:27:35,EFT Payment,Government Services,693.07,0
TX1000426,SA013336,2023-12-09 04:21:44,ATM Withdrawal,Government Services,1141.66,0
TX1000427,SA011355,2023-12-10 07:12:19,ATM Withdrawal,Restaurants,105.79,0
TX1000428,SA013833,2023-12-27 16:36:06,Online Purchase,Transportation,319.39,0
TX1000429,SA011286,2023-10-17 01:13:31,ATM Withdrawal,Entertainment,33.98,0
TX1000430,SA010897,2023-08-18 03:34:39,EFT Payment,Government Services,301.92,0
TX1000431,SA012212,2023-10-25 15:04:29,Card Payment,Accommodation,290.59,0
TX1000432,SA014344,2023-11-14 12:32:16,Online Purchase,Gaming & Betting,410.08,0
TX1000433,SA013382,2023-12-15 07:35:10,EFT Payment,Hardware & Construction,100.4,0
TX1000434,SA013645,2023-07-05 02:40:26,Debit Order,Education,1460.46,0
TX1000435,SA010545,2023-11-18 07:05:10,Online Purchase,Transportation,157.87,0
TX1000436,SA012703,2023-09-29 04:50:55,Withdrawal,Education,262.74,0
TX1000437,SA014977,2023-12-28 00:17:53,Card Payment,Hardware & Construction,84.89,0
TX1000438,SA011149,2023-09-08 18:53:06,Debit Order,Clothing Retail,537.82,0
TX1000439,SA013168,2023-12-28 06:38:57,EFT Payment,Insurance,125.5,0
TX1000440,SA010702,2023-12-07 21:10:51,Debit Order,Accommodation,557.21,0
TX1000441,SA014617,2023-12-29 02:12:48,Deposit,Accommodation,54.97,0
TX1000442,SA014904,2023-08-08 16:54:05,Online Purchase,Home & Garden,98.34,0
TX1000443,SA010825,2023-09-26 03:54:58,Debit Order,Home & Garden,136.02,0
TX1000444,SA014183,2023-12-21 14:09:51,EFT Payment,Accommodation,139.31,0
TX1000445,SA011725,2023-09-06 09:15:03,ATM Withdrawal,Transportation,967.92,0
TX1000446,SA010535,2023-07-24 12:59:31,Withdrawal,Online Shopping,253.07,0
TX1000447,SA011930,2023-09-22 18:33:35,Withdrawal,Telecommunication,114.7,0
TX1000448,SA014940,2023-11-29 20:37:31,ATM Withdrawal,Accommodation,1133.3,0
TX1000449,SA014356,2023-12-29 15:32:39,Online Purchase,Utilities,44.69,0
TX1000450,SA011609,2023-12-10 15:08:19,Card Payment,Financial Services,13.45,0
TX1000451,SA013823,2023-12-12 10:08:12,Debit Order,Financial Services,437.38,0
TX1000452,SA011980,2023-11-11 14:06:01,Online Purchase,Telecommunication,1115.93,0
TX1000453,SA011662,2023-07-30 10:47:26,Withdrawal,Telecommunication,209.14,0
TX1000454,SA010074,2023-12-03 17:21:09,EFT Payment,Transportation,238.77,0
TX1000455,SA013065,2023-10-11 07:22:13,Deposit,Government Services,156.03,0
TX1000456,SA013684,2023-10-03 04:52:54,Withdrawal,Accommodation,263.32,0
TX1000457,SA013822,2023-10-19 03:24:42,Card Payment,Medical,286.46,0
TX1000458,SA012565,2023-11-29 20:50:31,EFT Payment,Accommodation,1482.63,0
TX1000459,SA011888,2023-08-23 18:36:51,Online Purchase,Medical,75.48,0
TX1000460,SA010964,2023-07-01 06:23:14,Withdrawal,Online Shopping,334.16,0
TX1000461,SA011548,2023-06-11 21:58:16,ATM Withdrawal,Home & Garden,804.36,0
TX1000462,SA011374,2023-11-11 23:36:31,Card Payment,Government Services,11.36,0
TX1000463,SA010407,2023-12-02 02:08:17,Online Purchase,Clothing Retail,390.04,0
TX1000464,SA010489,2023-10-01 02:03:14,Card Payment,Telecommunication,149.13,0
TX1000465,SA011807,2023-12-17 02:05:10,Online Purchase,Home & Garden,900.69,0
TX1000466,SA013833,2023-01-01 20:16:53,EFT Payment,Insurance,372.95,0
TX1000467,SA011416,2023-12-14 15:52:40,ATM Withdrawal,Home & Garden,158.94,0
TX1000468,SA013380,2023-12-29 12:43:11,EFT Payment,Online Shopping,1228.44,0
TX1000469,SA014164,2023-12-19 05:12:31,ATM Withdrawal,Hardware & Construction,429.62,0
TX1000470,SA014188,2023-12-02 17:47:15,Withdrawal,Travel,403.92,0
TX1000471,SA010303,2023-09-27 13:26:30,Withdrawal,Online Shopping,885.22,0
TX1000472,SA011668,2023-12-10 22:31:34,ATM Withdrawal,Gaming & Betting,5.53,0
TX1000473,SA014622,2023-12-17 08:56:53,Card Payment,Telecommunication,1151.39,0
TX1000474,SA014603,2023-06-27 06:48:45,ATM Withdrawal,Entertainment,454.92,0
TX1000475,SA012917,2023-10-09 21:19:44,Transfer,Government Services,546.87,0
TX1000476,SA012005,2023-12-13 20:38:23,EFT Payment,Gaming & Betting,1229.1,0
TX1000477,SA010808,2023-11-12 13:25:06,EFT Payment,Electronics,241.56,0
TX1000478,SA014249,2023-10-26 15:53:44,Withdrawal,Grocery Stores,24.05,0
TX1000479,SA014219,2023-12-14 23:48:49,Transfer,Home & Garden,669.77,0
TX1000480,SA013548,2023-12-23 16:40:09,Transfer,Medical,462.1,0
TX1000481,SA012850,2023-12-05 19:03:37,EFT Payment,Transportation,246.57,0
TX1000482,SA012807,2023-11-30 22:22:24,Card Payment,Online Shopping,219.77,0
TX1000483,SA012765,2023-09-07 04:23:55,Debit Order,Accommodation,176.29,0
TX1000484,SA011065,2023-10-16 02:58:09,EFT Payment,Fuel Stations,323.18,0
TX1000485,SA011173,2023-09-23 06:32:07,EFT Payment,Grocery Stores,1380.96,0
TX1000486,SA012048,2023-09-03 19:54:47,Deposit,Home & Garden,121.0,0
TX1000487,SA014384,2023-12-28 14:15:05,Card Payment,Telecommunication,152.08,0
TX1000488,SA010883,2023-10-10 21:50:09,Debit Order,Financial Services,26.4,0
TX1000489,SA014528,2023-10-30 00:37:24,Card Payment,Entertainment,454.21,0
TX1000490,SA014115,2023-11-24 19:15:26,Debit Order,Electronics,736.82,0
TX1000491,SA012394,2023-12-20 11:40:44,Debit Order,Transportation,39.06,1
TX1000492,SA013781,2023-09-04 05:30:32,Debit Order,Telecommunication,342.09,0
TX1000493,SA014703,2023-09-17 23:56:33,Online Purchase,Entertainment,285.31,0
TX1000494,SA012766,2023-12-05 22:51:31,Card Payment,Financial Services,854.91,0
TX1000495,SA012185,2023-08-08 03:16:38,Transfer,Gaming & Betting,593.22,0
TX1000496,SA013305,2023-12-02 09:42:00,Withdrawal,Gaming & Betting,446.08,0
TX1000497,SA010660,2023-11-20 00:05:42,Transfer,Electronics,48.03,0
TX1000498,SA010223,2023-05-20 01:11:46,Withdrawal,Grocery Stores,73.57,0
TX1000499,SA013644,2023-04-04 18:26:41,Card Payment,Hardware & Construction,295.3,0
TX1000500,SA010009,2023-12-12 04:00:21,Withdrawal,Grocery Stores,390.33,0
TX1000501,SA014926,2023-06-28 20:12:11,Transfer,Clothing Retail,658.8,0
TX1000502,SA011449,2023-08-05 22:22:08,Debit Order,Education,537.62,0
TX1000503,SA011481,2023-09-15 23:56:01,Transfer,Electronics,945.89,0
TX1000504,SA014096,2023-12-05 02:50:13,Debit Order,Online Shopping,336.11,0
TX1000505,SA014528,2023-12-08 20:15:15,Transfer,Gaming & Betting,2197.78,0
TX1000506,SA012761,2023-04-15 10:43:45,Online Purchase,Gaming & Betting,20.11,0
TX1000507,SA013442,2023-09-11 15:39:24,Card Payment,Fuel Stations,1296.79,0
TX1000508,SA011306,2023-12-13 07:53:51,Debit Order,Electronics,419.6,0
TX1000509,SA014255,2023-05-22 16:43:25,Deposit,Fuel Stations,17.27,0
TX1000510,SA010448,2023-09-14 00:01:17,ATM Withdrawal,Accommodation,176.45,0
TX1000511,SA011658,2023-05-12 11:09:45,EFT Payment,Clothing Retail,1771.23,0
TX1000512,SA012779,2023-04-15 01:29:26,Debit Order,Utilities,321.43,0
TX1000513,SA011740,2023-07-05 23:12:20,Online Purchase,Fuel Stations,930.71,0
TX1000514,SA010916,2023-11-26 18:06:26,Debit Order,Fuel Stations,882.8,0
TX1000515,SA014615,2023-12-27 04:38:33,Deposit,Hardware & Construction,453.5,0
TX1000516,SA012851,2023-12-07 03:22:08,Online Purchase,Fuel Stations,64.24,0
TX1000517,SA010771,2023-12-23 20:09:44,Online Purchase,Entertainment,595.84,0
TX1000518,SA010009,2023-11-23 23:07:09,ATM Withdrawal,Government Services,645.07,0
TX1000519,SA013421,2023-12-24 08:08:17,Debit Order,Medical,189.38,0
TX1000520,SA014028,2023-10-22 13:31:05,Transfer,Online Shopping,782.05,0
TX1000521,SA012452,2023-11-26 14:34:49,Transfer,Utilities,491.6,0
TX1000522,SA011927,2023-06-18 21:08:22,Deposit,Transportation,478.38,0
TX1000523,SA011044,2023-12-07 18:47:08,Online Purchase,Grocery Stores,12.35,0
TX1000524,SA013519,2023-06-30 21:23:49,Card Payment,Hardware & Construction,10.75,0
TX1000525,SA010862,2023-06-27 04:48:44,Withdrawal,Clothing Retail,376.38,0
TX1000526,SA011121,2023-04-23 06:53:29,Transfer,Accommodation,801.69,0
TX1000527,SA010737,2023-01-01 08:44:53,Deposit,Online Shopping,215.94,0
TX1000528,SA011345,2023-08-21 19:32:12,Debit Order,Accommodation,257.02,0
TX1000529,SA013804,2023-11-02 08:29:19,EFT Payment,Clothing Retail,493.77,0
TX1000530,SA011042,2023-06-27 09:01:17,Card Payment,Gaming & Betting,2070.2,0
TX1000531,SA012121,2023-08-21 05:45:33,Card Payment,Travel,270.44,0
TX1000532,SA012859,2023-11-11 23:46:42,Withdrawal,Restaurants,668.91,0
TX1000533,SA012886,2023-12-06 17:41:49,Transfer,Transportation,58.53,0
TX1000534,SA011285,2023-11-21 08:40:56,Debit Order,Utilities,169.3,0
TX1000535,SA014616,2023-11-29 05:14:18,EFT Payment,Financial Services,133.03,0
TX1000536,SA011872,2023-12-27 22:58:13,Transfer,Restaurants,9.02,0
TX1000537,SA010613,2023-01-01 02:39:48,EFT Payment,Transportation,279.11,0
TX1000538,SA010579,2023-11-17 15:55:09,Card Payment,Electronics,569.17,0
TX1000539,SA013129,2023-12-08 07:52:40,Withdrawal,Electronics,1497.48,0
TX1000540,SA010136,2023-08-14 21:42:06,Deposit,Government Services,46.83,0
TX1000541,SA013559,2023-11-12 04:15:31,Debit Order,Education,1056.47,0
TX1000542,SA013491,2023-04-14 14:07:10,Card Payment,Fuel Stations,314.99,0
TX1000543,SA010622,2023-10-06 13:31:19,Card Payment,Fuel Stations,91.38,0
TX1000544,SA011255,2023-01-01 03:48:08,Deposit,Financial Services,131.77,0
TX1000545,SA013307,2023-04-17 07:10:47,ATM Withdrawal,Government Services,524.41,0
TX1000546,SA011914,2023-10-07 18:23:33,EFT Payment,Accommodation,359.43,0
TX1000547,SA012003,2023-12-07 04:33:44,ATM Withdrawal,Medical,97.11,0
TX1000548,SA013373,2023-12-08 08:07:08,ATM Withdrawal,Financial Services,103.17,0
TX1000549,SA012033,2023-08-16 00:21:37,ATM Withdrawal,Accommodation,215.49,0
TX1000550,SA011800,2023-12-25 05:33:09,Card Payment,Travel,1738.54,0
TX1000551,SA010523,2023-06-20 15:30:31,Card Payment,Financial Services,1313.83,0
TX1000552,SA012416,2023-01-01 18:41:59,Card Payment,Telecommunication,95.52,0
TX1000553,SA012592,2023-11-15 22:51:16,ATM Withdrawal,Gaming & Betting,709.9,0
TX1000554,SA010711,2023-09-14 15:41:46,Debit Order,Insurance,83.56,0
TX1000555,SA013891,2023-07-31 19:20:35,Online Purchase,Gaming & Betting,127.09,0
TX1000556,SA010385,2023-12-08 12:24:32,ATM Withdrawal,Hardware & Construction,384.99,0
TX1000557,SA014870,2023-10-11 12:41:35,Debit Order,Grocery Stores,433.85,0
TX1000558,SA013962,2023-12-22 11:24:56,ATM Withdrawal,Telecommunication,1049.66,0
TX1000559,SA014385,2023-12-03 12:46:11,Card Payment,Telecommunication,69.35,0
TX1000560,SA014376,2023-06-16 17:17:04,Deposit,Restaurants,1557.84,0
TX1000561,SA013826,2023-07-05 18:59:22,Deposit,Entertainment,829.09,0
TX1000562,SA014960,2023-09-26 11:26:42,ATM Withdrawal,Fuel Stations,400.21,0
TX1000563,SA011786,2023-12-22 10:27:44,Transfer,Telecommunication,262.51,0
TX1000564,SA014510,2023-11-19 00:09:21,Debit Order,Education,150.39,0
TX1000565,SA013938,2023-09-06 17:05:30,EFT Payment,Hardware & Construction,342.47,0
TX1000566,SA012828,2023-12-23 03:59:17,ATM Withdrawal,Government Services,124.35,0
TX1000567,SA012535,2023-09-18 14:58:03,Transfer,Telecommunication,39.59,0
TX1000568,SA013820,2023-07-12 11:57:25,Withdrawal,Home & Garden,341.74,0
TX1000569,SA010332,2023-11-02 08:11:17,EFT Payment,Hardware & Construction,448.74,0
TX1000570,SA012490,2023-07-27 23:55:05,ATM Withdrawal,Transportation,213.71,0
TX1000571,SA013784,2023-09-20 08:33:50,Debit Order,Gaming & Betting,417.05,0
TX1000572,SA011886,2023-12-03 18:24:02,EFT Payment,Accommodation,1054.46,0
TX1000573,SA011655,2023-08-09 23:07:32,Transfer,Restaurants,537.13,0
TX1000574,SA010872,2023-07-12 17:53:07,EFT Payment,Accommodation,1009.81,0
TX1000575,SA013054,2023-09-11 01:27:06,Online Purchase,Electronics,907.04,0
TX1000576,SA014797,2023-09-14 13:15:16,EFT Payment,Grocery Stores,569.94,0
TX1000577,SA013340,2023-10-05 22:02:47,Transfer,Medical,698.61,0
TX1000578,SA013850,2023-12-15 21:37:50,Transfer,Online Shopping,1063.77,0
TX1000579,SA011346,2023-06-29 19:56:31,Card Payment,Grocery Stores,14.84,0
TX1000580,SA014743,2023-07-26 19:05:28,Transfer,Utilities,68.98,0
TX1000581,SA011655,2023-11-24 23:48:48,Deposit,Accommodation,680.33,0
TX1000582,SA012882,2023-12-15 11:54:14,Transfer,Transportation,851.78,0
TX1000583,SA013821,2023-07-23 15:02:22,Debit Order,Fuel Stations,354.1,0
TX1000584,SA011721,2023-12-30 14:05:58,Withdrawal,Home & Garden,169.16,0
TX1000585,SA013129,2023-10-05 04:19:57,Online Purchase,Financial Services,1986.58,0
TX1000586,SA013342,2023-10-02 21:20:45,Deposit,Insurance,150.42,0
TX1000587,SA011641,2023-10-01 08:48:38,Online Purchase,Education,388.25,0
TX1000588,SA013594,2023-08-16 08:18:20,Withdrawal,Fuel Stations,56.57,0
TX1000589,SA010882,2023-08-24 20:43:22,EFT Payment,Insurance,389.64,0
TX1000590,SA012956,2023-03-09 11:16:21,ATM Withdrawal,Online Shopping,209.18,0
TX1000591,SA011752,2023-10-01 05:53:04,Online Purchase,Electronics,1344.33,0
TX1000592,SA010803,2023-12-21 08:44:43,Deposit,Clothing Retail,1384.13,0
TX1000593,SA014255,2023-09-17 20:24:16,Card Payment,Education,35.12,0
TX1000594,SA013845,2023-11-28 02:26:04,Online Purchase,Grocery Stores,615.8,0
TX1000595,SA011184,2023-12-24 19:30:49,Transfer,Transportation,436.34,0
TX1000596,SA010451,2023-11-22 04:36:16,Debit Order,Insurance,485.0,0
TX1000597,SA012362,2023-12-26 13:36:47,Online Purchase,Utilities,1026.06,0
TX1000598,SA012165,2023-02-07 04:17:19,Card Payment,Home & Garden,1734.92,0
TX1000599,SA012091,2023-08-28 03:47:28,Debit Order,Transportation,69.68,0
TX1000600,SA010412,2023-08-25 17:39:25,Withdrawal,Online Shopping,12.45,0
TX1000601,SA013374,2023-12-28 18:18:17,ATM Withdrawal,Education,195.49,0
TX1000602,SA012965,2023-10-31 02:29:47,Card Payment,Transportation,735.72,0
TX1000603,SA012328,2023-09-18 04:43:14,Transfer,Telecommunication,295.21,0
